Año,Semana,Mes,Dia_mes,Dia_semana,valor_dolar_oficial,var($)_dolar_oficial,var(%)_dolar_oficial,valor_dolar_blue,var($)_dolar_blue,var(%)_dolar_blue,valor_merval,var($)_merval,var(%)_merval,valor_merval_usd,var($)_merval_usd,var(%)_merval_usd,valor_reservas,var($)_reservas,var(%)_reservas,valor_circulacion_monetaria,var($)_circulacion_monetaria,var(%)_circulacion_monetaria,valor_base_monetaria,var($)_base_monetaria,var(%)_base_monetaria,valor_base_monetaria_usd_blue,var($)_base_monetaria_usd_blue,var(%)_base_monetaria_usd_blue,valor_efec_ent_financieras,var($)_efec_ent_financieras,var(%)_efec_ent_financieras
2020,24,6,12,5,69.38,0.060000000000002274,0.0008655510675130706,126.0,3.0,0.024390243902439046,43417.15,359.2099999999991,0.008342479923563406,344.581,-5.4839999999999804,-0.015665662091325805,43126.0,4.0,9.276007606318082e-05,1513300.0,3122.0,0.0020673059732032595,2097591.0,-3418.0,-0.0016268373909869016,16647.5476,-433.8263999999981,-0.02539762901977316,190087.0,-331.0,-0.0017382810448591801
2020,25,6,16,2,69.62,0.2400000000000091,0.003459210147016556,125.0,-1.0,-0.007936507936507908,42686.08,-731.0699999999997,-0.016838277040293947,341.489,-3.0920000000000414,-0.00897321674729612,43170.0,44.0,0.0010202661967257942,1516847.0,3547.0,0.0023438842265248727,2121457.0,23866.0,0.011377813882687438,16971.656,324.10839999999735,0.019468837560193908,180501.0,-9586.0,-0.050429540157927666
2020,25,6,17,3,69.68,0.060000000000002274,0.0008618213157138843,124.0,-1.0,-0.008000000000000007,40471.15,-2214.9300000000003,-0.05188881246532828,326.38,-15.10899999999998,-0.04424447053931457,43172.0,2.0,4.632846884411457e-05,1520676.0,3829.0,0.002524315240759245,2114902.0,-6555.0,-0.0030898575837267073,17055.6613,84.00530000000072,0.0049497409091958655,185890.0,5389.0,0.029855790272629967
2020,25,6,18,4,69.74,0.05999999999998806,0.000861079219288019,127.0,3.0,0.024193548387096753,37990.59,-2480.560000000005,-0.06129205619311551,299.138,-27.24200000000002,-0.08346712421104241,43123.0,-49.0,-0.0011349949041045138,1522279.0,1603.0,0.0010541364498419803,2118509.0,3607.0,0.0017055163785366645,16681.1732,-374.48809999999867,-0.02195682087096784,185828.0,-62.0,-0.0003335305826026591
2020,25,6,19,5,69.8,0.060000000000002274,0.0008603383997705105,128.0,1.0,0.007874015748031482,40951.45,2960.8600000000006,0.07793666800120769,319.933,20.795000000000016,0.06951641048613011,43178.0,55.0,0.001275421468821758,1525859.0,3580.0,0.0023517370994410314,2110301.0,-8208.0,-0.003874423002215188,16486.7266,-194.4465999999993,-0.011656650144966973,187844.0,2016.0,0.010848741847299559
2020,26,6,22,1,69.98,0.18000000000000682,0.002578796561604646,127.0,-1.0,-0.0078125,40344.32,-607.1299999999974,-0.014825604465775855,317.672,-2.2609999999999673,-0.007067104675041236,43202.0,24.0,0.0005558386215203104,1529138.0,3279.0,0.002148953474731208,2213496.0,103195.0,0.04890060706979704,17429.1024,942.375799999998,0.057159666855881364,179824.0,-8020.0,-0.04269500223589784
2020,26,6,23,2,70.04,0.060000000000002274,0.0008573878250928146,127.0,0.0,0.0,40803.56,459.23999999999796,0.011383015006821262,321.288,3.6159999999999854,0.011382809942330319,43213.0,11.0,0.0002546178417666134,1532865.0,3727.0,0.002437320895825046,2135566.0,-77930.0,-0.03520674986537131,16815.4803,-613.6221000000005,-0.03520675281591101,182758.0,2934.0,0.01631595337663483
2020,26,6,24,3,70.1,0.05999999999998806,0.000856653340947755,128.0,1.0,0.007874015748031482,40435.34,-368.22000000000116,-0.009024212593214953,315.901,-5.3870000000000005,-0.016766888274694303,43217.0,4.0,9.25647374632188e-05,1536549.0,3684.0,0.0024033427601255486,2142800.0,7234.0,0.003387392382160126,16740.625,-74.85529999999926,-0.00445157073509217,183865.0,1107.0,0.006057190382910749
2020,26,6,25,4,70.16,0.060000000000002274,0.0008559201141227213,128.0,0.0,0.0,41996.65,1561.310000000005,0.03861251073936822,328.099,12.197999999999979,0.0386133630472838,43197.0,-20.0,-0.0004627808501284081,1542653.0,6104.0,0.003972538461187947,2140685.0,-2115.0,-0.0009870263207019114,16724.1016,-16.52339999999822,-0.000987024080641996,185159.0,1294.0,0.007037772278573939
2020,26,6,26,5,70.22,0.060000000000002274,0.0008551881413911833,129.0,1.0,0.0078125,40589.89,-1406.760000000002,-0.033496957495419366,314.65,-13.449000000000012,-0.04099067659456446,43200.0,3.0,6.944926731033974e-05,1552390.0,9737.0,0.006311853670267986,2171372.0,30687.0,0.014335131044502125,16832.3411,108.23949999999968,0.0064720666370503555,188742.0,3583.0,0.01935093622238182
2020,27,6,29,1,70.4,0.18000000000000682,0.0025633722586158036,129.0,0.0,0.0,40308.11,-281.77999999999884,-0.00694212277983508,312.466,-2.183999999999969,-0.0069410456062289905,43201.0,1.0,2.3148148148077752e-05,1561643.0,9253.0,0.005960486733359582,2202384.0,31012.0,0.014282214194527798,17072.7442,240.40309999999954,0.014282214135976634,180379.0,-8363.0,-0.044309162772461885
2020,27,6,30,2,70.46,0.05999999999998806,0.0008522727272726183,126.0,-3.0,-0.023255813953488413,38686.69,-1621.4199999999983,-0.04022565186013427,307.037,-5.4290000000000305,-0.017374690366312007,43242.0,41.0,0.0009490521052752943,1575181.0,13538.0,0.00866907481415402,2164501.0,-37883.0,-0.017200905927395094,17178.5794,105.83519999999771,0.00619907372594497,190088.0,9709.0,0.05382555619002205
2020,27,7,1,3,70.52,0.060000000000002274,0.0008515469770082884,128.0,2.0,0.015873015873015817,39846.74,1160.0499999999956,0.029985765130074338,311.303,4.2660000000000196,0.013894090940179904,43219.0,-23.0,-0.0005318902918458601,1583224.0,8043.0,0.005106079872725822,2359097.0,194596.0,0.08990340036802946,18430.4453,1251.8659000000007,0.07287365682868985,192438.0,2350.0,0.012362695172762006
2020,27,7,2,4,70.58,0.060000000000002274,0.0008508224617129745,129.0,1.0,0.0078125,39500.85,-345.8899999999994,-0.008680509371657541,306.208,-5.09499999999997,-0.01636669097310328,43203.0,-16.0,-0.00037020754760641594,1594131.0,10907.0,0.006889107289934859,2377474.0,18377.0,0.007789845012731611,18430.031,-0.4143000000003667,-2.2479109606732273e-05,197337.0,4899.0,0.025457549964144288
2020,27,7,3,5,70.64,0.060000000000002274,0.0008500991782374179,127.0,-2.0,-0.015503875968992276,39758.2,257.34999999999854,0.006515049676146134,313.057,6.8489999999999895,0.022367149127390462,43219.0,16.0,0.0003703446519918163,1607248.0,13117.0,0.008228307460302897,2368607.0,-8867.0,-0.003729588630622227,18650.4488,220.41779999999926,0.011959708586491313,205713.0,8376.0,0.04244515726903719
2020,28,7,6,1,70.82,0.1799999999999926,0.002548131370328388,127.0,0.0,0.0,43339.69,3581.4900000000052,0.0900817944474348,341.257,28.19999999999999,0.09007944240186294,43253.0,34.0,0.0007866910386635784,1616763.0,9515.0,0.005920057141150625,2373767.0,5160.0,0.002178495630554167,18691.0787,40.62989999999991,0.002178494492851124,195325.0,-10388.0,-0.05049753783183364
2020,28,7,7,2,70.88,0.060000000000002274,0.0008472182999152977,127.0,0.0,0.0,42497.6,-842.0900000000038,-0.01942999592290584,334.627,-6.6299999999999955,-0.01942817290194776,43240.0,-13.0,-0.0003005571867846779,1628403.0,11640.0,0.007199570994635529,2388267.0,14500.0,0.006108434399837881,18805.252,114.1733000000022,0.006108438246531067,205639.0,10314.0,0.05280430052476648
2020,28,7,8,3,70.94,0.060000000000002274,0.0008465011286682422,127.0,0.0,0.0,42747.55,249.95000000000437,0.005881508602838759,336.595,1.9680000000000177,0.005881175159207164,43246.0,6.0,0.00013876040703042491,1641294.0,12891.0,0.007916345032525696,2270921.0,-117346.0,-0.049134372329391995,17881.2677,-923.9843000000001,-0.04913437480125238,216478.0,10839.0,0.05270887331683194
2020,29,7,13,1,71.23,0.29000000000000625,0.004087961657738948,127.0,0.0,0.0,43237.01,489.4599999999991,0.011450012924717257,340.449,3.853999999999985,0.011449962120649415,43276.0,30.0,0.0006937057762568255,1646407.0,5113.0,0.0031152249383719077,2355011.0,84090.0,0.03702902919124007,18543.3937,662.1260000000002,0.03702903010618197,204116.0,-12362.0,-0.05710510998808194
2020,29,7,14,2,71.3,0.06999999999999318,0.0009827319949458069,127.0,0.0,0.0,44001.9,764.8899999999994,0.017690631243927335,346.472,6.022999999999968,0.017691342903048524,43307.0,31.0,0.0007163323782235498,1648417.0,2010.0,0.0012208402904021476,2338952.0,-16059.0,-0.006819076428942417,18416.9449,-126.44880000000194,-0.0068190754101284945,213746.0,9630.0,0.04717905504713005
2020,29,7,15,3,71.36,0.060000000000002274,0.0008415147265077305,127.0,0.0,0.0,45120.59,1118.689999999995,0.025423674886766223,355.28,8.807999999999993,0.025421967720335337,43346.0,39.0,0.0009005472556400385,1647740.0,-677.0,-0.0004106970505642904,2288342.0,-50610.0,-0.021637895946560737,18018.4409,-398.5039999999972,-0.021637899345618217,217386.0,3640.0,0.017029558447877458
2020,29,7,16,4,71.42,0.060000000000002274,0.000840807174887992,130.0,3.0,0.023622047244094446,45245.23,124.6400000000067,0.0027623752260332868,348.04,-7.239999999999952,-0.02037829317721218,43356.0,10.0,0.00023070179485995546,1645985.0,-1755.0,-0.0010650952213334675,2268727.0,-19615.0,-0.008571708249903165,17451.7462,-566.6947,-0.031450817700881095,216649.0,-737.0,-0.00339028272289843
2020,29,7,17,5,71.48,0.060000000000002274,0.0008401008120975106,130.0,0.0,0.0,45475.24,230.00999999999476,0.005083629810258339,349.81,1.7699999999999818,0.00508562234225951,43362.0,6.0,0.00013838915029062981,1643653.0,-2332.0,-0.0014167808333611642,2221876.0,-46851.0,-0.02065078786473651,17091.3538,-360.39240000000063,-0.020650793099432074,211930.0,-4719.0,-0.02178177605250886
2020,30,7,20,1,71.66,0.1799999999999926,0.0025181869054280437,130.0,0.0,0.0,45682.99,207.75,0.004568420089701597,351.408,1.5980000000000132,0.0045681941625455025,43389.0,27.0,0.0006226650062266526,1641424.0,-2229.0,-0.0013561256542591327,2258381.0,36505.0,0.01642980976436137,17372.1615,280.80769999999757,0.01642981025879875,198661.0,-13269.0,-0.06261029585240407
2020,30,7,21,2,71.72,0.060000000000002274,0.0008372871895059308,132.0,2.0,0.01538461538461533,46781.26,1098.270000000004,0.024041114646830453,354.403,2.9950000000000045,0.008522856622501518,43399.0,10.0,0.00023047316140045737,1639660.0,-1764.0,-0.001074676622249915,2274834.0,16453.0,0.007285307483546832,17233.5909,-138.5705999999991,-0.007976589441676563,199265.0,604.0,0.003040355177916121
2020,30,7,22,3,71.78,0.060000000000002274,0.0008365867261572735,133.0,1.0,0.007575757575757569,48634.09,1852.8299999999945,0.03960624403874524,365.67,11.266999999999996,0.031791491607012334,43379.0,-20.0,-0.000460840111523253,1638664.0,-996.0,-0.0006074430064769709,2282579.0,7745.0,0.003404644031168802,17162.2481,-71.34279999999853,-0.004139752441262745,196926.0,-2339.0,-0.011738137655885383
2020,30,7,23,4,71.84,0.060000000000002274,0.0008358874338256772,136.0,3.0,0.022556390977443552,48408.27,-225.8199999999997,-0.004643245098242765,355.943,-9.727000000000032,-0.026600486777695775,43349.0,-30.0,-0.0006915788745706086,1637601.0,-1063.0,-0.0006486991842135081,2281662.0,-917.0,-0.0004017385597606671,16776.9265,-385.3215999999993,-0.022451697339114896,194946.0,-1980.0,-0.010054538252947776
2020,30,7,24,5,71.9,0.060000000000002274,0.0008351893095768226,139.0,3.0,0.022058823529411686,48605.06,196.79000000000087,0.0040652144767825416,349.677,-6.265999999999963,-0.017603942204229228,43360.0,11.0,0.00025375441186636927,1639450.0,1849.0,0.0011290906637209108,2262955.0,-18707.0,-0.008198848032705985,16280.2518,-496.6747000000014,-0.029604629906437308,196138.0,1192.0,0.0061145137627856005
2020,31,7,27,1,72.08,0.1799999999999926,0.0025034770514602567,136.0,-3.0,-0.021582733812949617,49449.86,844.8000000000029,0.017380906432375554,363.602,13.924999999999955,0.039822464731738005,43384.0,24.0,0.0005535055350553986,1642276.0,2826.0,0.001723748818201143,2260822.0,-2133.0,-0.0009425728748472251,16623.6912,343.4394000000011,0.021095459960883467,190840.0,-5298.0,-0.02701159387777996
2020,31,7,28,2,72.14,0.060000000000002274,0.0008324084350721517,135.0,-1.0,-0.007352941176470562,48934.44,-515.4199999999983,-0.010423083098718533,362.477,-1.125,-0.0030940423870056133,43433.0,49.0,0.0011294486446615792,1643701.0,1425.0,0.000867698243169901,2281202.0,20380.0,0.009014420418768099,16897.7926,274.10139999999956,0.01648860031759969,193705.0,2865.0,0.015012575979878484
2020,31,7,29,3,72.2,0.060000000000002274,0.000831716107568603,135.0,0.0,0.0,48884.46,-49.9800000000032,-0.0010213665467512234,362.107,-0.3699999999999477,-0.0010207544202802676,43387.0,-46.0,-0.0010591025257292719,1646293.0,2592.0,0.0015769291373552985,2291366.0,10164.0,0.0044555458043611385,16973.0815,75.28889999999956,0.004455546459955828,194906.0,1201.0,0.006200149712191294
2020,31,7,30,4,72.26,0.060000000000002274,0.0008310249307479367,136.0,1.0,0.007407407407407307,49405.75,521.2900000000009,0.010663716035729909,363.278,1.1709999999999923,0.0032338507678668638,43340.0,-47.0,-0.0010832737916887103,1652094.0,5801.0,0.0035236740968953573,2386046.0,94680.0,0.04132033031824678,17544.4559,571.3744000000006,0.033663563095481575,198718.0,3812.0,0.01955814597806116
2020,31,7,31,5,72.32,0.05999999999998806,0.0008303349017435568,136.0,0.0,0.0,49253.62,-152.12999999999738,-0.003079196247400273,362.159,-1.1190000000000282,-0.0030802856214799945,43386.0,46.0,0.0010613751730503829,1656283.0,4189.0,0.002535570009938981,2428900.0,42854.0,0.017960257262433332,17859.5588,315.10289999999804,0.01796025489738895,201035.0,2317.0,0.011659738926518948
2020,32,8,3,1,72.52,0.20000000000000284,0.0027654867256636795,136.0,0.0,0.0,52504.21,3250.5899999999965,0.06599697646589209,386.06,23.90100000000001,0.06599587474010038,43348.0,-38.0,-0.0008758585718895429,1660482.0,4199.0,0.0025351947704588262,2506974.0,78074.0,0.0321437687842232,18433.6324,574.0735999999997,0.032143772778978175,192728.0,-8307.0,-0.0413211629815704
2020,32,8,4,2,72.57,0.04999999999999716,0.0006894649751791881,128.0,-8.0,-0.05882352941176472,52186.3,-317.9099999999962,-0.006054943022664183,407.705,21.644999999999982,0.056066414546961596,43409.0,61.0,0.00140721601919358,1663464.0,2982.0,0.0017958640924744529,2497358.0,-9616.0,-0.003835699931471148,19510.6094,1076.9770000000026,0.05842456747699942,197239.0,4511.0,0.02340604375077837
2020,32,8,5,3,72.62,0.05000000000001137,0.0006889899407469535,129.0,1.0,0.0078125,50994.43,-1191.8700000000026,-0.02283875269946334,395.306,-12.399000000000001,-0.0304116947302584,43374.0,-35.0,-0.0008062844110667822,1665535.0,2071.0,0.0012449923773523164,2454570.0,-42788.0,-0.01713330647828626,19027.6744,-482.9350000000013,-0.02475243033669683,199162.0,1923.0,0.009749593133203893
2020,32,8,6,4,72.7,0.0799999999999983,0.0011016248967226083,130.0,1.0,0.007751937984496138,51083.76,89.33000000000175,0.0017517599471157386,392.952,-2.353999999999985,-0.005954880522936579,43344.0,-30.0,-0.0006916585973163469,1670148.0,4613.0,0.002769680613136316,2400520.0,-54050.0,-0.022020150168868713,18465.5385,-562.1359000000011,-0.029543069120417598,200842.0,1680.0,0.008435344091744401
2020,32,8,7,5,72.77,0.06999999999999318,0.0009628610729022213,132.0,2.0,0.01538461538461533,52325.83,1242.0699999999997,0.024314380930456236,396.408,3.4560000000000173,0.008794967324253333,43303.0,-41.0,-0.0009459210040605459,1672714.0,2566.0,0.0015363907869243576,2344231.0,-56289.0,-0.023448669454951387,17759.3258,-706.2127,-0.03824490144167747,202239.0,1397.0,0.006955716433813652
2020,33,8,10,1,72.95,0.18000000000000682,0.002473546791260217,131.0,-1.0,-0.007575757575757569,52180.9,-144.9300000000003,-0.002769760173894964,398.327,1.9189999999999827,0.004840971927912552,43332.0,29.0,0.0006696995589219323,1674389.0,1675.0,0.0010013666412787003,2389351.0,45120.0,0.019247249951050094,18239.3206,479.9948000000004,0.027027760254277222,194430.0,-7809.0,-0.03861273048225122
2020,33,8,11,2,73.0,0.04999999999999716,0.0006854009595613775,131.0,0.0,0.0,50998.5,-1182.4000000000015,-0.02265963216425937,389.302,-9.024999999999977,-0.022657264006707978,43302.0,-30.0,-0.000692328994738256,1673662.0,-727.0,-0.00043418823224472547,2348870.0,-40481.0,-0.016942257541901595,17930.3053,-309.0152999999991,-0.016942259351480415,199358.0,4928.0,0.02534588283701078
2020,33,8,12,3,73.05,0.04999999999999716,0.00068493150684934,132.0,1.0,0.007633587786259444,48970.53,-2027.9700000000012,-0.039765287214329814,370.989,-18.313000000000045,-0.04704060087027562,43253.0,-49.0,-0.001131587455544758,1673222.0,-440.0,-0.0002628965705142594,2365960.0,17090.0,0.007275839020465247,17923.9394,-6.365900000000693,-0.0003550357840254037,200551.0,1193.0,0.005984209311891142
2020,33,8,13,4,73.11,0.060000000000002274,0.000821355236139576,133.0,1.0,0.007575757575757569,49626.79,656.260000000002,0.013401121041573427,373.134,2.1450000000000387,0.005781842588324926,43207.0,-46.0,-0.0010635100455459456,1672143.0,-1079.0,-0.000644863622400349,2304144.0,-61816.0,-0.02612723799218919,17324.391,-599.5483999999997,-0.03344958865460124,200887.0,336.0,0.00167538431620895
2020,33,8,14,5,73.16,0.04999999999999716,0.0006839009711392396,132.0,-1.0,-0.007518796992481258,48547.91,-1078.8799999999974,-0.021739870743201384,367.787,-5.347000000000037,-0.01432997261037594,43122.0,-85.0,-0.001967273821371518,1671543.0,-600.0,-0.00035882098600414913,2271473.0,-32671.0,-0.014179235325569972,17208.1288,-116.26220000000103,-0.006710896792851195,202265.0,1378.0,0.006859577772578618
2020,34,8,18,2,73.4,0.2400000000000091,0.0032804811372335596,132.0,0.0,0.0,46491.42,-2056.4900000000052,-0.04236001096648656,352.208,-15.57899999999995,-0.04235875656290178,43160.0,38.0,0.0008812207226009949,1671098.0,-445.0,-0.00026622109033391794,2284875.0,13402.0,0.005900136167148018,17309.6591,101.53030000000217,0.005900135986894872,196135.0,-6130.0,-0.030306775764467386
2020,34,8,19,3,73.48,0.0799999999999983,0.0010899182561308063,134.0,2.0,0.015151515151515138,47471.6,980.1800000000003,0.021083029944019893,354.266,2.0579999999999927,0.005843138145641191,43115.0,-45.0,-0.0010426320667284994,1671329.0,231.0,0.00013823246751543117,2269508.0,-15367.0,-0.00672553203129278,16936.6269,-373.03220000000147,-0.021550522621211043,202457.0,6322.0,0.032232900808116804
2020,34,8,20,4,73.53,0.04999999999999716,0.0006804572672836073,136.0,2.0,0.014925373134328401,47737.16,265.56000000000495,0.005594081514000093,351.009,-3.257000000000005,-0.00919365674380268,43092.0,-23.0,-0.000533457033515039,1669323.0,-2006.0,-0.0012002424417932867,2280254.0,10746.0,0.004734946957666519,16766.5735,-170.0534000000007,-0.010040570711279062,203842.0,1385.0,0.006840958820885312
2020,34,8,21,5,73.58,0.04999999999999716,0.0006799945600435287,138.0,2.0,0.014705882352941124,47411.28,-325.88000000000466,-0.0068265477041367095,343.56,-7.449000000000012,-0.021221678076630557,43048.0,-44.0,-0.0010210711965098485,1666931.0,-2392.0,-0.0014329162181315747,2259074.0,-21180.0,-0.009288438919523911,16370.1014,-396.47209999999905,-0.023646578712102295,204084.0,242.0,0.001187194003198666
2020,35,8,24,1,73.73,0.15000000000000568,0.0020385974449579347,137.0,-1.0,-0.007246376811594235,46736.74,-674.5400000000009,-0.014227415922961839,341.144,-2.415999999999997,-0.007032250553032915,43047.0,-1.0,-2.3229882921360634e-05,1665427.0,-1504.0,-0.000902256902055365,2264148.0,5074.0,0.0022460530288073155,16526.6277,156.52630000000136,0.00956171841427933,197996.0,-6088.0,-0.02983085396209406
2020,35,8,25,2,73.81,0.0799999999999983,0.0010850400108504132,137.0,0.0,0.0,46579.29,-157.4499999999971,-0.0033688699725311633,339.995,-1.149000000000001,-0.0033680791689140177,42983.0,-64.0,-0.0014867470439287045,1663923.0,-1504.0,-0.0009030717047340264,2278112.0,13964.0,0.006167441351007108,16628.5547,101.92699999999968,0.006167440923231959,199664.0,1668.0,0.008424412614396193
2020,35,8,26,3,73.86,0.04999999999999716,0.0006774149844193111,137.0,0.0,0.0,45831.7,-747.5900000000038,-0.016049836740749,334.538,-5.456999999999994,-0.016050236032882803,42962.0,-21.0,-0.0004885652467254697,1662958.0,-965.0,-0.000579954721462439,2266143.0,-11969.0,-0.005253912011349726,16541.1898,-87.36490000000049,-0.005253908206466096,200893.0,1229.0,0.006155340972834322
2020,35,8,27,4,73.94,0.0799999999999983,0.0010831302464120451,138.0,1.0,0.007299270072992803,44254.91,-1576.7899999999936,-0.03440391693958533,320.688,-13.850000000000023,-0.04140037903018501,42896.0,-66.0,-0.0015362413295469945,1663082.0,124.0,7.456592409438301e-05,2280186.0,14043.0,0.006196872836356837,16523.087,-18.10280000000057,-0.0010944073684470146,201538.0,645.0,0.0032106643835274618
2020,35,8,28,5,74.0,0.060000000000002274,0.000811468758452838,136.0,-2.0,-0.01449275362318836,46396.58,2141.6699999999983,0.048393952219087044,341.151,20.463000000000022,0.06380968417901522,42914.0,18.0,0.00041961954494595943,1664561.0,1479.0,0.0008893127338278628,2324757.0,44571.0,0.019547089579534216,17093.8015,570.7145000000019,0.03454042818996239,202553.0,1015.0,0.005036271075429921
2020,36,8,31,1,74.18,0.18000000000000682,0.0024324324324325186,135.0,-1.0,-0.007352941176470562,46835.42,438.8399999999965,0.009458455774110863,346.929,5.777999999999963,0.016936781659734113,42842.0,-72.0,-0.0016777741529571122,1667169.0,2608.0,0.0015667794691813786,2287225.0,-37532.0,-0.01614448305779914,16942.4074,-151.39410000000134,-0.008856666552492842,194254.0,-8299.0,-0.04097199251553918
2020,36,9,1,2,74.25,0.06999999999999318,0.0009436505796709405,133.0,-2.0,-0.014814814814814836,46545.52,-289.90000000000146,-0.006189759801449424,349.966,3.0370000000000346,0.008753952537839282,42700.0,-142.0,-0.0033145044582418848,1667454.0,285.0,0.00017094847612919573,2359206.0,71981.0,0.0314708872104843,17738.391,795.9835999999996,0.04698172940877332,196822.0,2568.0,0.013219804997580464
2020,36,9,2,3,74.32,0.06999999999999318,0.0009427609427608008,133.0,0.0,0.0,44877.5,-1668.0199999999968,-0.0358363167926794,337.425,-12.540999999999997,-0.03583490967694003,42640.0,-60.0,-0.001405152224824402,1668573.0,1119.0,0.0006710829803999729,2411436.0,52230.0,0.022138804326540473,18131.0977,392.7066999999988,0.022138800525932645,197292.0,470.0,0.002387944437105549
2020,36,9,3,4,74.38,0.060000000000002274,0.0008073196986007058,134.0,1.0,0.007518796992481258,44800.06,-77.44000000000233,-0.0017255863183109899,334.329,-3.0960000000000036,-0.009175372304956686,42613.0,-27.0,-0.0006332082551594453,1673356.0,4783.0,0.002866521272967937,2384708.0,-26728.0,-0.011083852111356096,17796.3284,-334.76929999999993,-0.018463818657819098,200947.0,3655.0,0.01852583987186507
2020,36,9,4,5,74.44,0.060000000000002274,0.00080666845926336,132.0,-2.0,-0.014925373134328401,45075.06,275.0,0.006138384636092065,341.478,7.149000000000001,0.021383128594887113,42617.0,4.0,9.386806842992534e-05,1674981.0,1625.0,0.0009711023834737542,2384669.0,-39.0,-1.6354203533519573e-05,18065.6742,269.3458000000028,0.015134908389305979,200258.0,-689.0,-0.0034287647986782632
2020,37,9,7,1,74.65,0.21000000000000796,0.0028210639441161867,131.0,-1.0,-0.007575757575757569,45691.04,615.9800000000032,0.013665650140010976,348.787,7.308999999999969,0.021404014314245545,42643.0,26.0,0.0006100851772765647,1676722.0,1741.0,0.0010394147754511085,2310407.0,-74262.0,-0.03114142885239002,17636.6947,-428.9795000000013,-0.023745557195977818,186996.0,-13262.0,-0.0662245703043074
2020,37,9,8,2,74.71,0.05999999999998806,0.0008037508372402691,131.0,0.0,0.0,45481.76,-209.27999999999884,-0.004580329097345959,347.189,-1.5979999999999563,-0.0045815927772535625,42638.0,-5.0,-0.00011725253851746498,1677220.0,498.0,0.000297008090786699,2301723.0,-8684.0,-0.003758645121833548,17570.4046,-66.29009999999835,-0.0037586464543154507,190218.0,3222.0,0.017230315086953718
2020,37,9,9,3,74.77,0.060000000000002274,0.000803105340650534,131.0,0.0,0.0,46520.19,1038.4300000000003,0.022831790150600995,355.116,7.926999999999964,0.022831944560455453,42570.0,-68.0,-0.001594821520709222,1676991.0,-229.0,-0.00013653545748326668,2286756.0,-14967.0,-0.006502520068661588,17456.1527,-114.25190000000293,-0.006502519583413746,192162.0,1944.0,0.010219853010756008
2020,37,9,10,4,74.84,0.07000000000000739,0.0009362043600376069,131.0,0.0,0.0,46868.47,348.27999999999884,0.007486641821540241,357.775,2.658999999999992,0.007487694161907532,42549.0,-21.0,-0.0004933051444678815,1677097.0,106.0,6.320844894225353e-05,2276743.0,-10013.0,-0.00437869191116147,17379.7176,-76.43509999999878,-0.004378691073205321,194147.0,1985.0,0.010329825876083776
2020,37,9,11,5,74.91,0.06999999999999318,0.0009353287012292544,131.0,0.0,0.0,45839.99,-1028.4800000000032,-0.021943963607090278,349.924,-7.850999999999999,-0.0219439591922298,42452.0,-97.0,-0.0022797245528685117,1676610.0,-487.0,-0.0002903827268190273,2281287.0,4544.0,0.0019958335218335232,17414.4046,34.68700000000172,0.0019958321992528116,195402.0,1255.0,0.006464174053681049
2020,38,9,14,1,75.12,0.21000000000000796,0.0028033640368443358,132.0,1.0,0.007633587786259444,44614.08,-1225.9099999999962,-0.026743243181335696,337.985,-11.938999999999965,-0.03411883723322773,42501.0,49.0,0.001154244794120407,1675383.0,-1227.0,-0.0007318338790773815,2336090.0,54803.0,0.02402284324593973,17697.6515,283.2468999999983,0.016265092405168824,190948.0,-4454.0,-0.02279403486146503
2020,38,9,15,2,75.19,0.06999999999999318,0.0009318423855164681,131.0,-1.0,-0.007575757575757569,44628.42,14.339999999996508,0.0003214231919608235,340.675,2.6899999999999977,0.007958933088746623,42495.0,-6.0,-0.00014117314886707977,1673910.0,-1473.0,-0.0008792019496437486,2287039.0,-49051.0,-0.02099705062733026,17458.313,-239.33850000000166,-0.01352374353173369,193130.0,2182.0,0.01142719483838528
2020,38,9,16,3,75.25,0.060000000000002274,0.0007979784545817381,145.0,14.0,0.10687022900763354,42167.86,-2460.5599999999977,-0.0551343740154816,290.813,-49.86200000000002,-0.14636236882659437,42521.0,26.0,0.0006118366866689762,1672798.0,-1112.0,-0.0006643128961533185,2288070.0,1031.0,0.00045080123251062254,15779.7931,-1678.5198999999975,-0.09614444992480076,192941.0,-189.0,-0.0009786154403769176
2020,38,9,17,4,75.32,0.06999999999999318,0.0009302325581395099,141.0,-4.0,-0.02758620689655178,39799.89,-2367.970000000001,-0.05615580207295323,282.269,-8.543999999999983,-0.029379704483637248,42473.0,-48.0,-0.0011288539780344164,1671203.0,-1595.0,-0.0009534922925541478,2314381.0,26311.0,0.011499211125533648,16414.0496,634.2564999999977,0.04019422155794916,191081.0,-1860.0,-0.009640252719743336
2020,38,9,18,5,75.38,0.060000000000002274,0.0007966011683484542,140.0,-1.0,-0.007092198581560294,41484.06,1684.1699999999983,0.04231594609934852,296.315,14.045999999999992,0.04976104354357003,42428.0,-45.0,-0.0010594966213830492,1670182.0,-1021.0,-0.0006109371512617034,2280774.0,-33607.0,-0.014520945341324532,16291.2429,-122.80669999999918,-0.007481803880987403,191116.0,35.0,0.00018316839455523315
